"","alpha","beta","omega","death2","pred_nh40","pred_chl0","gamma","loglik","ttime","corrgood"
"115","2.22044604925031e-16","2.22044604925031e-16","8.60422688366863","0.00100463815999852","2.22044604925031e-16","2.22044604925031e-16","2.93094238951863e-09","-563.985317150948","22.6299999999974",0
"116","0.00469661037420863","17.1466106718831","26.2881519211355","0.00227412790057075","0.000676084165380694","13.7260817710845","31.5736457224887","-431.603315398179","52.7700000000004",0
"117","2.22044604925031e-16","2.22044604925031e-16","1.067014946893e-13","0.000917165243167543","2.22044604925031e-16","2.22044604925031e-16","8.522238391942e-08","-563.985317133318","22.8899999999994",0
"118","1.12433295494638e-11","2.27458777113107e-11","3.89508744506658e-07","0.0031453916933363","0.214800770305129","7.63949674696069","68.8262390404666","-527.363807891549","44.5099999999984",0
"119","1.56931052354009e-12","3.05651405181179e-13","1.11198131891531e-06","4.75590875324551e-07","3.87360374082116e-13","7.65399618622154","196.890231484739","-487.034767677175","34.8099999999977",0
"120","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00144697442604276","2.79605754804267e-05","2.22044604925031e-16","1.66806406170611e-05","-563.985313590276","22.619999999999",0
"121","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.0027655071377557","2.26472503392641","2.22044604925031e-16","4.3200436042713e-07","-563.985317060119","22.6699999999983",0
"122","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.0013826537370559","1.94044363672198e-14","2.22044604925031e-16","7.42516962179314e-07","-563.985316992983","23.1800000000003",0
"123","0.0115298118369743","15.5188090813276","4.1219672556935","0.00282424177764489","0.000972265174249462","13.6126457012802","40.6119375823451","-430.92730719927","100",0
"124","0.00841560018999083","16.5911248770252","6.67901335398225","0.00489410310825454","0.000923379682076379","13.5557121715769","36.5838659816176","-431.125613347751","61.1200000000026",0
"125","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00183920826919478","6.40539890795362","2.22044604925031e-16","4.89325555966243e-06","-563.9853161097","22.619999999999",0
"126","0.00222099588983974","18.3368351757907","55.253878563431","0.00396889091013289","0.000312301339479141","13.0057580956847","67.2413752970548","-436.535566702926","44.8300000000017",0
"127","0.00641942323823654","16.503428922223","10.5052977498432","0.00867275649521345","0.000733193844411782","13.5896549302987","36.9590014124436","-431.292972042288","95.9700000000012",0
"128","0.00210827736169383","19.0906505862038","42.3327987817188","0.00285890572005254","0.000143337349603878","12.584176281328","59.5871868128305","-435.953516582121","60.0600000000013",0
"129","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.0022177490597143","9.7631704847168e-06","2.22044604925031e-16","4.10621119341639e-08","-563.985317142852","22.5999999999985",0
"130","2.22044604925031e-16","2.22044604925031e-16","0.342117930195767","6.80989766706846e-05","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","-563.985317151575","22.25",0
"131","2.22044604925031e-16","2.22044604925031e-16","1.97621681347572e-05","0.000908578153142266","2.22044604925031e-16","2.22044604925031e-16","1.66861280840454e-10","-563.985317151539","22.9499999999971",0
"132","0.00778005957689119","15.4425225239286","8.59906615329104","0.00770668929390639","0.000829133636085703","13.7095907953267","36.3289870789777","-431.31433913146","50.0400000000009",0
"133","0.0100332374613748","15.5974964119931","4.8519252809164","0.00289771650587","0.000887645969934411","13.5732094724547","40.9226377059194","-430.980931196066","53.9700000000012",0
"134","2.22044604925031e-16","2.22044604925031e-16","1.1451259898282e-06","0.00110501116612304","2.22044604925031e-16","2.22044604925031e-16","4.44010994403755e-15","-563.985317151575","22.1500000000015",0
"135","5.93260837517484e-12","3.02689277080924e-12","2.481369841603e-07","5.46337825962867e-07","2.7807950725107e-08","7.65534623807946","196.943950941055","-487.036201326781","37.8700000000026",0
"136","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00260035715480341","3.71486203546001e-08","2.22044604925031e-16","6.91266098873837e-10","-563.985317151429","22.5600000000013",0
"137","0.0111022362289875","15.3997738290457","4.42637577955561","0.00316377193701222","0.000953753110456118","13.7047282706774","40.0509795698663","-430.94827502509","104.599999999999",0
"138","0.00767687994331532","12.5194936774946","9.39808171716997","0.00486878385285869","0.000456245126878405","13.9718133457492","41.159033224702","-432.650100524079","38.8400000000001",0
"139","1.49527562148877e-12","1.35714195385633e-11","3.51240571479674e-06","2.6281046113295e-06","6.70782434070021e-10","7.66086141993794","197.018592239532","-487.03529810527","42.2599999999984",0
"140","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00161888609407355","9.55899019763086e-09","2.22044604925031e-16","2.72555247635418e-07","-563.985317093449","22.5299999999988",0
"141","0.00370088741960997","14.2485446837217","28.5262371836367","0.00290383169206166","0.000259822629697227","13.8842325390703","51.1242163938484","-432.396910091966","44.3100000000013",0
"142","2.31953901312281e-12","4.48625503050953e-11","6.07969684649573e-07","0.00320901464025879","0.204742907079215","7.65304352606316","62.2469712793754","-527.339956301825","39.4500000000007",0
"143","2.22044604925031e-16","2.22044604925031e-16","1.03421940550134e-13","0.00112399332670238","2.22044604925031e-16","2.22044604925031e-16","4.25386778419223e-09","-563.985317150665","22.5900000000001",0
"144","0.00471167095285609","16.1148062741519","18.5258136665724","0.00453767864087545","0.000574089567943076","13.9055177626571","40.9556228729215","-431.802979010642","47.9799999999996",0
"145","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00245485702452725","0.000591804072964309","2.22044604925031e-16","5.72479918815062e-05","-563.985305007838","23.1500000000015",0
"146","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.0018101721681796","7.58532637267584e-15","2.22044604925031e-16","7.56584531756558e-06","-563.98531554003","22.5799999999981",0
"147","2.22044604925031e-16","2.22044604925031e-16","3.06252407934591e-05","0.000184462988454015","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","-563.985317151575","22.2599999999984",0
"148","2.22044604925031e-16","2.22044604925031e-16","1.0775189655403e-07","0.00164189684567887","2.22044604925031e-16","2.22044604925031e-16","2.49150913299715e-08","-563.985317146263","22.5299999999988",0
"149","0.00108317587345572","30.2855056683876","49.0261311926169","0.000382552050624675","5.69669888956517e-07","11.7348152783839","62.7062408580387","-445.448099337962","59.4900000000016",0
"150","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00215568009906357","6.01098958491883e-05","2.22044604925031e-16","6.49458890972111e-08","-563.985317137772","22.6700000000019",0
"151","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00175374881665758","14284.1355774669","2.22044604925031e-16","7.39047499823174e-05","-563.985314457694","22.8299999999981",0
"152","1.54875226647792e-12","1.33303429642576e-11","5.65232466256905e-07","1.2653253709543e-07","6.77452501527252e-10","7.65202354834602","196.92205348729","-487.034757039211","30.3600000000006",0
"153","0.00545308055972024","15.8940737783214","13.7065983980636","0.00184033420136257","0.000603743411797908","13.6135495058769","39.7192327136039","-431.394332415801","41.0299999999988",0
"154","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00212692203687859","0.000139097701422024","2.22044604925031e-16","4.74309510281349e-06","-563.985316143331","22.5499999999993",0
"155","2.22044604925031e-16","2.22044604925031e-16","6.34850633112414e-13","0.00120372805598423","2.22044604925031e-16","2.22044604925031e-16","1.43574213100483e-08","-563.985317148505","22.5200000000004",0
"156","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00263150268150227","2.59386725114796","2.22044604925031e-16","4.69764854922913e-05","-563.985307205619","22.8400000000001",0
"157","2.77137316880639e-11","5.94058576881933e-13","2.64624966363014e-06","2.23875729214703e-06","4.04348227731964e-10","7.66255757106852","196.92349842343","-487.035155951008","33.3600000000006",0
"158","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00304044164958628","0.0202963877790269","2.22044604925031e-16","2.2570489517424e-07","-563.985317103877","22.5200000000004",0
"159","0.0037499014533003","16.260471070923","83.4343905765983","0.0026253070205848","0.00044960942553497","13.8206662604803","33.2023735476003","-431.862191225609","70.9000000000015",0
"160","4.34454320544476e-12","8.31938813638869e-15","1.98902443005552e-06","2.05171476165696e-08","4.18928726103797e-10","7.65221256810853","196.905815018849","-487.034711144943","35.2800000000025",0
"161","1.22639100839476e-11","1.85979768661137e-13","9.38287085309999e-07","1.47539502722581e-06","1.09322814348236e-09","7.65196915329588","196.923274198064","-487.035135738226","35.5",0
"162","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00268232256278753","855.677148136746","2.22044604925031e-16","4.45242566600004e-07","-563.985317057492","22.5800000000017",0
"163","0.0040800773826614","27.5192479848275","15.1306773578282","0.00441521196140597","0.000403973690765266","13","40","-750.283823737109","26.4500000000007",0
"164","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00160725554643093","2.22044604925031e-16","2.22044604925031e-16","1.68658271371291e-07","-563.985317115604","22.9200000000019",0
"165","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00184822853937841","1.06701273306429e-05","2.22044604925031e-16","3.77193951661796e-06","-563.985316348338","22.6099999999969",0
"166","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00258823263203736","0.0407053012417364","2.22044604925031e-16","1.82062511574425e-08","-563.985317147717","22.630000000001",0
"167","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00184227710703025","8.11134115902343e-06","2.22044604925031e-16","2.87754210866083e-05","-563.985311023593","22.5099999999984",0
"168","2.22044604925031e-16","2.22044604925031e-16","0.00172988345833384","0.00139941411258438","2.22044604925031e-16","2.22044604925031e-16","6.75502218751881e-09","-563.985317150133","22.5800000000017",0
