"","alpha","beta","omega","pred_nh40","pred_chl0","gamma","loglik","ttime"
"179",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.99258338168801e-14,4.69947714842791e-05,2.22044604925031e-16,-563.985307153727,14.7200000000003
"180",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,9.64380948635797e-09,2.22044604925031e-16,-563.985317149524,14.75
"181",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.17990561709559e-08,2.22044604925031e-16,-563.985317146938,14.6599999999999
"182",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000210822950294982,2.22044604925031e-16,-563.985272300311,14.75
"183",0.00410440110261365,16.3523457711019,72.4527471519516,13.9374483752989,29.5770780384949,0.103678947723831,-431.941002429742,29.1999999999998
"184",2.22044604925031e-16,2.22044604925031e-16,7.51815231806346e-16,2.22044604925031e-16,2.84392646429791e-07,2.22044604925031e-16,-563.985317091072,14.7299999999996
"185",2.22044604925031e-16,2.22044604925031e-16,1.17903473977336e-07,5.86137777305405e-16,1.45509059063924e-10,1.60443367937837e-10,-563.985317151544,14.7199999999993
"186",2.22044604925031e-16,2.22044604925031e-16,4.14536801291823e-14,2.22044604925031e-16,2.63946018166167e-10,2.22044604925031e-16,-563.985317151519,14.75
"187",0.00301982603220193,21.47378819883,32.9090977665415,13.3150704437967,43.2876661203583,0.0674006824392,-433.962646773594,33.8600000000006
"188",6.15798287101474e-10,2.22044604925031e-16,4.73818111244769,2.22044604925031e-16,7.17014515273968e-05,2.22044604925031e-16,-563.985301897535,14.9299999999994
"189",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000580088790273811,2.22044604925031e-16,-563.985193741419,14.6700000000001
"190",0.00758512921186164,18.4831276151886,16.7887099985406,13,40,0.111667031361256,-659.771808252635,18.0500000000002
"191",0.0071384616960885,14.3478040321859,7.71344678554982,13.7284078008078,45.9341984883681,0.118374838149085,-431.329153449147,57.6800000000003
"192",0.00651903563772193,14.7777301280244,9.12414258033301,13.6614780560324,44.3138846156842,0.114602097995053,-431.34164009698,57.5799999999999
"193",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.09252812737484e-08,216.24691714007,2.22044604925031e-16,-542.155684942149,31.21
"194",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.09108704442428e-06,214.733842666886,2.22044604925031e-16,-542.138562651456,26.4799999999996
"195",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.66300842707219e-10,0.000272665524388133,2.22044604925031e-16,-563.985259140718,14.75
"196",0.00491254509694304,16.1297791785925,19.0844615384907,13.7148550815092,37.5386582836146,0.10302356870054,-431.489211373924,30.3100000000004
"197",0.00722162732146283,14.3138494779498,7.51721922660994,13.7108061614349,46.3128774067374,0.118753629078049,-431.328326875107,33.0699999999997
"198",0.00531979674245923,15.3858507996406,15.8180572688756,13.7456902345851,39.5724511341195,0.109376854086131,-431.474776544076,39.5900000000001
"199",2.22044604925031e-16,2.22044604925031e-16,3.91468132128837e-15,2.22044604925031e-16,2.4508221851271e-12,2.22044604925031e-16,-563.985317151575,14.8000000000002
"200",0.00491382054609557,17.6521780361223,18.7896753732786,13,40,0.159929847228806,-698.015182141191,18.2299999999996
"201",0.0015757682339634,2.22044604925031e-16,670532.09077656,5.8080539206077e-15,0.0019731206793886,3.3948731993655e-12,-563.98489738422,14.6399999999994
"202",0.00567269509051293,15.450951105864,12.4233191866829,13.677429736455,41.3029908467784,0.108499908435576,-431.386551875162,50.6099999999997
"203",0.00398619108851249,16.9455272962214,55.3527585055617,13.7869056339679,31.6367685641822,0.098196824219836,-431.802944127022,49.5599999999995
"204",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.93346267465361e-07,2.22044604925031e-16,-563.985317067893,14.7199999999993
"205",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.326121918956e-10,2.22044604925031e-16,-563.985317151526,14.7299999999996
"206",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.03466304291578e-11,2.22044604925031e-16,-563.985317151567,14.7299999999996
"207",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000107593831695507,2.22044604925031e-16,-563.985294261655,14.71
"208",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.17673282792764e-05,2.22044604925031e-16,-563.985306138396,14.6999999999998
"209",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.830367598503e-08,2.22044604925031e-16,-563.985317145554,14.7700000000004
"210",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.96260371463854e-07,2.22044604925031e-16,-563.985317024725,14.6800000000003
"211",1.98019679756085e-15,2.22044604925031e-16,0.252292513434723,2.22044604925031e-16,3.45160825626539e-13,2.22044604925031e-16,-563.985317151575,14.7399999999998
"212",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.99312701533262e-11,2.22044604925031e-16,-563.985317151569,14.7199999999993
"213",2.22044604925031e-16,2.22044604925031e-16,2.60325062240229e-06,2.22044604925031e-16,7.28564047661219e-13,2.22044604925031e-16,-563.985317151575,14.7299999999996
"214",2.22044604925031e-16,2.22044604925031e-16,1.1979863105365e-14,2.22044604925031e-16,2.32763143490722e-12,2.22044604925031e-16,-563.985317151575,14.6900000000005
"215",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.23166485562082e-10,2.22044604925031e-16,-563.985317151443,14.75
"216",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.84884859461478e-08,2.22044604925031e-16,-563.985317139132,14.7600000000002
"217",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.87530680970047e-10,1.03854113531728e-05,2.22044604925031e-16,-563.985314940629,14.6799999999994
"218",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.93906524570946e-15,9.2621710382161e-07,2.22044604925031e-16,-563.985316954528,14.75
"219",2.22044604925031e-16,2.22044604925031e-16,20.4831008331177,2.22044604925031e-16,2.78882240941173e-14,2.22044604925031e-16,-563.985317151575,14.7200000000003
"220",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.20472335356431e-07,2.22044604925031e-16,-563.985317083397,14.7300000000005
"221",0.00704917437873678,17.0251182301854,14.0821235418188,8.21232727046901,34.5073049480099,0.133074065662562,-459.613555920899,23.0600000000004
"222",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.12840146962636e-11,0.000186069504596472,2.22044604925031e-16,-563.985277566285,14.75
"223",0.00548335776303147,15.7966823149837,12.6438180867119,13.8326576416604,41.8553718760645,0.103900276927836,-431.491776827896,28.1999999999998
"224",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.64604878093255e-07,0.000830263152479715,2.22044604925031e-16,-563.985139652093,14.6900000000005
"225",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.2622761514014e-07,2.22044604925031e-16,-563.985317103447,14.75
"226",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.08668215870974e-15,3.21734001187198e-05,2.22044604925031e-16,-563.985310306883,14.7699999999995
"227",0.000252346506136253,2.22044604925031e-16,1825.19921222404,2.22044604925031e-16,1.30698198968199e-07,2.22044604925031e-16,-563.98531712377,14.6599999999999
"228",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.23282867322161e-11,0.000388122673412945,2.22044604925031e-16,-563.98523458082,14.7300000000005
"229",0.00420904111436258,21.8456070571902,25.0648834880426,13,40,0.121883582805633,-789.903482361427,17.9099999999999
"230",0.00731244114272096,14.2322396217582,7.40263706296705,13.7247080394138,46.4071734393348,0.119653201174077,-431.327948188529,42.5900000000001
"231",0.00339428558285966,18.3781151016334,4623.22918488742,13.6049927125814,28.1488089346187,0.0883290262654064,-432.050620701896,39.2699999999995
"232",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.26542624596041e-11,0.000801342378014144,2.22044604925031e-16,-563.985146670954,14.7300000000005
"233",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.90901000412596e-09,0.000397004136050944,2.22044604925031e-16,-563.985232660361,14.75
"234",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.41688056636744e-15,9.85828475216493e-06,2.22044604925031e-16,-563.985315054286,14.6999999999998
"235",0.00682025292505199,27.4007195169625,22.0237329968038,13,40,0.0631742035995703,-741.978593694584,18.0299999999997
"236",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.99599615230906e-07,2.22044604925031e-16,-563.98531700274,14.6999999999998
"237",0.0064736082901422,14.7750819384608,9.42935669660715,13.6947338795202,43.4799115852777,0.114617140298515,-431.347450522931,37.3000000000002
"238",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.24765581183378e-11,2.22044604925031e-16,-563.985317151568,14.71
"239",0.00237973005652464,25.4865678578577,33.0998183102509,11.9085679393486,52.9382652251839,0.0582800658556281,-436.905128821231,43.8599999999997
"240",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.16247959668084e-06,2.22044604925031e-16,-563.985315415058,14.7399999999998
"241",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.08769157829868e-05,2.22044604925031e-16,-563.985314837578,14.7199999999993
"242",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.74259829511248e-09,2.22044604925031e-16,-563.985317150779,14.7200000000003
"243",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.51416953116665e-10,0.000194513848347553,2.22044604925031e-16,-563.985275769172,14.71
"244",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.3595855185103e-07,2.22044604925031e-16,-563.985317080102,14.7299999999996
"245",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.67423395018405e-12,0.000108473567625373,2.22044604925031e-16,-563.985294074472,14.7599999999993
"246",0.00662930650372062,14.741463583752,8.8147733677188,13.6921302557743,44.4664655032787,0.114793839204026,-431.335905754774,25.5600000000004
"247",2.22044604925031e-16,2.22044604925031e-16,3.19046021888625e-10,2.22044604925031e-16,1.89197233690471e-06,2.22044604925031e-16,-563.98531674907,14.75
"248",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.85893000058924e-12,0.000472864772650556,2.22044604925031e-16,-563.985216552583,14.71
"249",0.00716062472495587,14.3058704990623,7.7017633064267,13.7239019908438,46.0423229794624,0.118952146754007,-431.328614996016,37.3000000000002
"250",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.37594202725389e-07,2.22044604925031e-16,-563.985317122303,14.6999999999998
"251",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000941982461373115,2.22044604925031e-16,-563.98511675104,14.7399999999998
"252",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.54244335324674e-14,2.5517214911036e-08,2.22044604925031e-16,-563.985317146146,14.7700000000004
"253",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.88576248482057e-11,2.22044604925031e-16,-563.985317151569,14.6800000000003
"254",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.63926666430513e-15,1.68973840992647e-06,2.22044604925031e-16,-563.985316792094,14.75
"255",2.22044604925031e-16,2.22044604925031e-16,0.0269789949479509,2.22044604925031e-16,5.47392286272827e-07,2.22044604925031e-16,-563.985317035121,14.7299999999996
"256",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.85972875553206e-10,2.22044604925031e-16,-563.985317151514,14.75
"257",3.32744588847977e-05,2.22044604925031e-16,11621.1953705784,2.22044604925031e-16,0.00014700044784447,3.65892643188128e-14,-563.985285878145,14.7199999999993
"258",0.00734215378719807,14.6058480025296,6.94636391024032,13.9809916932175,47.258797236109,0.113238977590066,-431.59349136651,29.8999999999996
"259",0.00779509103123921,13.9518869015877,6.35079670372008,13.75877868662,49.6024793860442,0.122189066938285,-431.381281852469,26.9700000000003
"260",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.15842779947462e-07,2.22044604925031e-16,-563.98531712693,15.3000000000002
"261",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.98672245977499e-08,2.22044604925031e-16,-563.985317143094,14.7200000000003
"262",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.07429666443545e-09,2.22044604925031e-16,-563.985317151134,14.7199999999993
"263",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.50180578193871e-06,2.22044604925031e-16,-563.985316832075,14.7200000000003
"264",0.00539154683995552,15.9250034761143,14.9284834053128,13.6890187293419,37.4911453584615,0.10388203510615,-431.503117155771,22.8000000000002
"265",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.71310708590438e-07,2.22044604925031e-16,-563.985317051307,14.7399999999998
"266",3.50971886956975e-09,2.22044604925031e-16,1063.04118118116,2.22044604925031e-16,3.62821774656057e-08,2.22044604925031e-16,-563.985317143856,14.6900000000005
"267",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.28798792414489e-10,0.0043104982933888,2.22044604925031e-16,-563.984400128136,14.7199999999993
"268",0.00631380786979777,14.8181154605729,9.95285340467123,13.7160237551034,43.3512653942205,0.114436673561413,-431.350287860798,31.1199999999999
"269",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.49086380417268e-11,0.000229927928668238,2.22044604925031e-16,-563.985268235507,14.6700000000001
"270",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.28483874652508e-14,3.89155130647384e-05,2.22044604925031e-16,-563.98530887254,14.7400000000007
"271",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,7.13367450584865e-16,3.41097411282441e-05,2.22044604925031e-16,-563.985309894938,14.75
"272",0.00943046903704603,13.9384063253241,18.9576342830563,13,40,0.167172670658561,-732.532193354707,18
"273",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.51024181119807e-10,2.22044604925031e-16,-563.985317151543,14.7299999999996
"274",0.00600565487685742,15.4749348144713,11.5745807674596,13.5060975740013,38.953574778676,0.110119619062209,-431.462380869536,38.25
"275",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.34031978414317e-07,2.22044604925031e-16,-563.985317016689,14.7399999999998
"276",2.59799767582265e-14,2.22044604925031e-16,16.9281109803805,2.22044604925031e-16,1.33755409260116e-07,2.22044604925031e-16,-563.98531712312,14.6999999999998
"277",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.76465488581363e-11,0.000105604835582473,2.22044604925031e-16,-563.98529468434,14.7300000000005
"278",0.00456405722783792,23.8920127485434,5.47195232471152,12.3247101075785,57.4407297922582,0.0599397316183223,-436.841272115004,28.0599999999995
"279",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,9.40778152744484e-12,0.00526922356564573,2.22044604925031e-16,-563.984196170429,14.6499999999996
"280",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.62100175330685e-09,2.22044604925031e-16,-563.985317150805,14.75
"281",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.61397444869909e-05,2.22044604925031e-16,-563.985311590506,14.7300000000005
"282",0.0040240875994219,17.7530147036667,43.7480246880457,13.590050654589,30.9911108344818,0.0910640184983077,-431.76681262787,61.79
"283",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.51158061467942e-11,217.028188501938,2.22044604925031e-16,-542.165283037957,51.4799999999996
"284",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,9.76921805074298e-08,2.22044604925031e-16,-563.985317130792,14.6800000000003
"285",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.62233679967748e-09,2.22044604925031e-16,-563.985317151017,14.75
"286",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.47165760607398e-12,0.000201756761948294,2.22044604925031e-16,-563.985274229077,14.8099999999995
"287",2.22044604925031e-16,2.22044604925031e-16,0.383208532526477,2.22044604925031e-16,4.96663403605551e-10,2.22044604925031e-16,-563.98531715147,14.6600000000008
"288",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.88207540604738e-11,202.920280738413,2.22044604925031e-16,-542.074609343328,54.6899999999996
"289",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,7.2896563409604e-16,1.2292753727624e-06,2.22044604925031e-16,-563.985316890054,14.6400000000003
"290",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.29852457524217e-05,2.22044604925031e-16,-563.985310134168,14.7700000000004
"291",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.29371862108595e-08,2.22044604925031e-16,-563.985317142441,14.6999999999998
"292",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.74871129543006e-10,2.22044604925031e-16,-563.985317151474,14.7200000000003
"293",2.22044604925031e-16,2.22044604925031e-16,0.000159276098343791,2.22044604925031e-16,9.38062418526675e-12,2.22044604925031e-16,-563.985317151573,14.7399999999998
"294",2.22044604925031e-16,2.22044604925031e-16,0.000665808065122553,2.22044604925031e-16,1.53277849752301e-11,2.22044604925031e-16,-563.985317151572,14.71
"295",2.22044604925031e-16,2.22044604925031e-16,3.19894965443706e-16,2.22044604925031e-16,5.66246524667443e-09,2.22044604925031e-16,-563.985317150371,14.7699999999995
"296",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.91776448906448e-10,2.22044604925031e-16,-563.985317151513,14.79
"297",0.0039330683258549,18.1567565937784,41.0373853827373,12.735834393885,30.95155464413,0.0946997680992025,-432.827379326944,22.6700000000001
"298",2.22044604925031e-16,2.22044604925031e-16,9.08032721575049e-16,2.22044604925031e-16,1.7790668674122e-10,2.22044604925031e-16,-563.985317151537,14.6999999999998
"299",0.00710856071919481,14.4053176067931,7.73012117646892,13.7051397703515,45.8913636271702,0.117819732085781,-431.329506086043,35.4300000000003
"300",0.00646369310284655,17.4578833031577,19.196289635024,13,40,0.132736859029857,-692.792802848276,18
