"","alpha","beta","omega","death1","death2","pred_nh40","pred_chl0","gamma","loglik","ttime"
"182",0.00350224256806736,10.8864019455678,29.1678066625502,7.09733296425908e-05,2.20264885940125e-05,13.9823825637831,64.3408701987123,1.88713321430199,-433.853524638396,60.7400000000007
"183",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00416540680295309,1103.53119237347,2.22044604925031e-16,8.58426706478505e-10,2.22044604925031e-16,-563.985317151395,24.6400000000003
"184",8.31193409804123e-12,2.73182411613997e-12,1.29542352305271e-06,1.48804677302626e-06,2.29275312018974e-10,7.65202192221927,196.942837723827,5.97181611036089e-06,-487.035093727094,39.96
"185",0.000975625214437199,29.5072230554776,860.029613082248,9.70707504444164e-05,5.34538645451313e-07,12.0020911276338,61.1437085040321,0.0327056534608333,-444.713937018276,60.3699999999999
"186",9.90722297942743e-13,7.14638592440349e-11,1.11827926697771e-07,0.00650374757350472,0.168312228969934,7.65153672318751,76.873377063189,0.000172809233353945,-527.352954006419,97.6099999999997
"187",2.18005935466395e-13,1.01758928789498e-10,2.73813174095481e-07,0.00260864516104129,1.26548598598505,7.6483257817504,13.0749096473002,0.000220370661632062,-527.559362409583,47.2300000000005
"188",0.0172253016085126,15.2872059110223,2.42121147535677,0.00119382457081065,0.00110976455862236,13.5944019821844,42.5893543753139,0.0889109012579959,-430.820472926213,84.8900000000003
"189",0.000984031055610552,28.8853832679306,2075.12951162067,8.02076696258646e-05,1.02868084183218e-07,12.052010032691,61.9644526919856,0.00268176299968325,-444.67390291944,62.1599999999999
"190",2.22044604925031e-16,2.22044604925031e-16,0.111094358460001,0.000833354898117322,2.22044604925031e-16,2.22044604925031e-16,1.64568044523333e-11,2.22044604925031e-16,-563.985317151572,24.8100000000004
"191",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00321495480468802,147.423303487257,2.22044604925031e-16,9.64289483600339e-10,2.22044604925031e-16,-563.985317151372,24.4200000000001
"192",2.87589398869323e-12,1.22455264079428e-12,4.72241506482412e-07,2.05141314286692e-07,5.66807950126071e-14,7.65202116446652,196.922200299494,4.65218174152315e-06,-487.034742601286,48.0799999999999
