"","alpha","beta","pred_nh40","pred_chl0","gamma","loglik","ttime"
"207",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.95676244529246e-07,2.22044604925031e-16,-563.985317046123,11.8500000000004
"208",2.22044604925031e-16,2.22044604925031e-16,1.98641031714981e-11,0.000150717860102381,2.22044604925031e-16,-563.985285087184,11.6500000000005
"209",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.07249417204861e-07,2.22044604925031e-16,-563.985317107484,11.8200000000006
"210",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.12442700939304e-05,2.22044604925031e-16,-563.985314759426,11.6800000000003
"211",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.56438160494692e-12,2.22044604925031e-16,-563.985317151574,11.8099999999995
"212",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.84531191857429e-05,2.22044604925031e-16,-563.985313225788,11.6800000000003
"213",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.26852420496491e-10,2.22044604925031e-16,-563.985317151463,11.8000000000002
"214",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.95933477287634e-09,2.22044604925031e-16,-563.985317150733,11.6599999999999
"215",0.00595693896536405,20.1795703499814,13,40,0.117617971227039,-687.760348263213,14.9799999999996
"216",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.76571748253389e-09,2.22044604925031e-16,-563.985317150774,11.6699999999992
"217",2.32880893560904e-12,2.22044604925031e-16,2.22044604925031e-16,4.05989196232787e-07,2.22044604925031e-16,-563.985317065204,11.9399999999996
"218",2.22044604925031e-16,2.22044604925031e-16,3.32861512821618e-10,0.00131198048483105,2.22044604925031e-16,-563.985038034898,11.6499999999996
"219",2.22044604925031e-16,2.22044604925031e-16,7.06040493319014e-11,0.000112145755976036,2.22044604925031e-16,-563.98529329289,11.8100000000004
"220",2.22044604925031e-16,2.22044604925031e-16,1.92914464920107e-12,5.73556712349371e-06,2.22044604925031e-16,-563.985315931358,11.6600000000008
"221",0.00744208859187718,12.0781018154129,13.8836419847415,33.1831052074629,0.166139832630472,-434.612467540755,23.8599999999997
"222",2.22044604925031e-16,2.22044604925031e-16,2.95102082874648e-13,4.71702561956895e-05,2.22044604925031e-16,-563.985307116393,11.6499999999996
"223",2.22044604925031e-16,2.22044604925031e-16,3.29864861817246e-15,4.80677141338857e-06,2.22044604925031e-16,-563.985316128964,11.8100000000004
"224",2.22044604925031e-16,2.22044604925031e-16,4.25669783269231e-16,7.12921968397796e-09,2.22044604925031e-16,-563.985317150059,11.6499999999996
"225",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.8703738697609e-06,2.22044604925031e-16,-563.985316540921,11.7800000000007
"226",2.22044604925031e-16,2.22044604925031e-16,1.67334708138874e-09,4.71378367069449e-05,2.22044604925031e-16,-563.985307114483,11.6899999999996
"227",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.49038746288015e-08,2.22044604925031e-16,-563.985317146277,11.79
"228",0.00579885384378326,15.1009541860989,13.7875151710304,39.9764784120067,0.111161713425231,-431.444591670028,38.9800000000005
"229",0.00593507020629363,10.4536469591567,14.9773091921447,87.2165513575027,0.145719751638701,-443.147758063719,28.6899999999996
"230",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.10768759876661e-12,4.4046641305229e-16,-563.985317151575,11.6800000000003
"231",2.68610062000969e-12,2.22044604925031e-16,2.22044604925031e-16,1.9483050048919e-07,7.53111995214234e-15,-563.985317110126,11.8000000000002
"232",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.69384906660839e-05,2.22044604925031e-16,-563.985313548016,11.6599999999999
"233",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.39003687858533e-12,2.22044604925031e-16,-563.985317151574,11.8199999999997
"234",0.00560014084668333,15.4684575914412,13.699618595461,40.7448976529356,0.108469379694609,-431.393764821402,35.71
"235",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.59443827820532e-08,2.22044604925031e-16,-563.985317146056,11.8000000000002
"236",0.00776889882087708,14.1714770051654,13,40,0.181918632159242,-656.403020985845,14.9399999999996
"237",2.22044604925031e-16,2.22044604925031e-16,8.93451329197595e-15,2.02621000068376e-07,2.22044604925031e-16,-563.985317108469,11.6899999999996
"238",0.00563137621269123,15.4396545795557,13.6974464346002,40.6735926412646,0.108516292711767,-431.397036414745,31.7200000000003
"239",2.22044604925031e-16,2.22044604925031e-16,6.87265694172894e-12,4.14921527344181e-05,2.22044604925031e-16,-563.98530832434,11.6499999999996
"240",2.22044604925031e-16,2.22044604925031e-16,4.49046416604408e-11,1.86634780542616e-05,2.22044604925031e-16,-563.985313180799,11.8000000000002
"241",2.22044604925031e-16,2.22044604925031e-16,1.60906753117935e-11,0.00274502469591101,2.22044604925031e-16,-563.984733168115,11.6599999999999
"242",2.22044604925031e-16,2.22044604925031e-16,1.06149234744219e-14,0.000134896840908094,2.22044604925031e-16,-563.985288453111,11.7799999999997
"243",0.00451240459121449,16.892024573442,13.4044773158661,60.8982105141284,0.0912232651817639,-435.357586085426,27.3199999999997
"244",0.00461730518986265,17.3017590445981,13.1899433078963,51.1927670870898,0.0933940176761904,-433.031707665232,30.0599999999995
"245",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.96973330194621e-09,2.22044604925031e-16,-563.985317150944,11.7999999999993
"246",0.00558818286342209,15.5072223343096,13.6119679522329,40.8575215397925,0.108482358684064,-431.404773421535,53.9399999999996
"247",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.41652613656933e-07,2.22044604925031e-16,-563.985317015068,11.7800000000007
"248",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.77259363335293e-09,2.22044604925031e-16,-563.985317150135,11.6499999999996
"249",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.68728256193451e-07,2.22044604925031e-16,-563.985317115679,11.79
"250",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.08910042417688e-12,2.22044604925031e-16,-563.985317151574,11.6499999999996
"251",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000407144039760644,2.22044604925031e-16,-563.985230534267,11.79
"252",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.35871808383359e-08,2.22044604925031e-16,-563.985317148685,11.6500000000005
"253",0.00525567653866754,16.1309572322962,13.6135638343529,41.7798185972523,0.10309324693974,-431.499710296343,43.9800000000005
"254",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.02228455960738e-11,2.22044604925031e-16,-563.985317151573,11.7799999999997
"255",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.06741656366925e-11,2.22044604925031e-16,-563.985317151573,11.6700000000001
"256",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.33364102126762e-07,2.22044604925031e-16,-563.985317123203,11.79
"257",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.04296120544566e-08,2.22044604925031e-16,-563.985317145102,11.6799999999994
"258",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.33429307006946e-07,2.22044604925031e-16,-563.985316974268,11.8000000000002
"259",2.22044604925031e-16,2.22044604925031e-16,2.12283429174608e-13,1.14279990729437e-05,2.22044604925031e-16,-563.985314720338,11.6600000000008
"260",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,9.11513433403633e-12,2.22044604925031e-16,-563.985317151573,11.7800000000007
"261",0.00454574540831809,18.3824281203104,13.4288851055189,43.6792408190388,0.0849095867260127,-432.303115707905,36.3800000000001
"262",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.80450626526021e-09,2.22044604925031e-16,-563.985317151191,11.6899999999996
"263",6.32164048866592e-06,2.22044604925031e-16,2.22044604925031e-16,8.27846988566738e-06,2.22044604925031e-16,-563.985315390382,11.8100000000004
"264",2.22044604925031e-16,2.22044604925031e-16,1.036561696428e-12,0.000790583176288555,2.22044604925031e-16,-563.985148960171,11.6499999999996
"265",2.22044604925031e-16,2.22044604925031e-16,3.2499005978798e-11,0.00180425489055691,2.22044604925031e-16,-563.98493330889,11.79
"266",0.00618890178043396,19.2573228921869,13,40,0.11530423320597,-617.533089228033,14.8299999999999
"267",0.00513973946494361,18.1446036096367,13,40,0.135290393698611,-563.665914229759,14.9399999999996
"268",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.35081830087276e-09,2.22044604925031e-16,-563.985317151288,11.8199999999997
"269",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.16863448555235e-06,2.22044604925031e-16,-563.985315839236,11.6700000000001
"270",2.22044604925031e-16,2.22044604925031e-16,1.86404915504415e-11,4.11865321018721e-06,2.22044604925031e-16,-563.985316275259,11.8099999999995
"271",0.00558611202557464,15.4119292560634,13.6367695836235,41.273889203962,0.109378288218917,-431.408748523926,41.7200000000003
"272",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.28235082667483e-08,2.22044604925031e-16,-563.985317140337,11.8200000000006
"273",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,-563.985317151575,11.5799999999999
"274",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.63441470540885e-10,2.22044604925031e-16,-563.98531715154,11.6400000000003
"275",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000260088614762794,2.22044604925031e-16,-563.985261819355,11.8099999999995
"276",2.22044604925031e-16,2.22044604925031e-16,9.34840858427244e-16,1.12237680104803e-07,2.22044604925031e-16,-563.985317127697,11.6700000000001
"277",2.22044604925031e-16,2.22044604925031e-16,5.3673045238233e-10,0.00112619868208666,2.22044604925031e-16,-563.985077557536,11.7799999999997
"278",0.00561967110554363,15.4868299495021,13.6897761289876,40.5237761582075,0.108334055565725,-431.393147625984,43.5299999999997
"279",2.22044604925031e-16,2.22044604925031e-16,9.67489028571632e-16,4.27581528258078e-07,2.22044604925031e-16,-563.98531706061,11.6599999999999
"280",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.42604233194682e-08,2.22044604925031e-16,-563.985317148542,11.8000000000002
"281",2.22044604925031e-16,2.22044604925031e-16,6.11967932041548e-10,0.000876101007220863,2.22044604925031e-16,-563.985130763633,11.6799999999994
"282",0.00592232601952525,14.6524166008705,13.9250784928099,40.7054562554024,0.115909091510658,-431.454495260799,28.4200000000001
"283",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,9.4604962206771e-11,2.22044604925031e-16,-563.985317151555,11.8299999999999
"284",2.22044604925031e-16,2.22044604925031e-16,2.37363571944867e-14,2.5576251844153e-06,2.22044604925031e-16,-563.985316607456,11.6899999999996
"285",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.90840836970661e-08,2.22044604925031e-16,-563.985317132623,11.8000000000002
"286",2.22044604925031e-16,2.22044604925031e-16,3.88051472349429e-12,6.16718821803274e-05,2.22044604925031e-16,-563.985304031243,11.8299999999999
"287",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.83345352048993e-12,2.22044604925031e-16,-563.985317151575,11.6700000000001
"288",2.22044604925031e-16,2.22044604925031e-16,1.19424767249649e-11,1.46888042155498e-06,2.22044604925031e-16,-563.985316839017,11.8199999999997
"289",2.22044604925031e-16,2.22044604925031e-16,2.33645015549959e-14,2.4825213911162e-07,2.22044604925031e-16,-563.985317098761,11.6599999999999
"290",2.22044604925031e-16,2.22044604925031e-16,2.96430452579206e-14,0.000118536121525564,2.22044604925031e-16,-563.985291933751,11.8000000000002
"291",2.22044604925031e-16,2.22044604925031e-16,4.90851613580736e-12,1.82970508223701e-05,2.22044604925031e-16,-563.985313258965,11.6600000000008
"292",2.22044604925031e-16,2.22044604925031e-16,1.28262134607524e-13,2.59972698552915e-08,2.22044604925031e-16,-563.985317146044,11.8000000000002
"293",2.22044604925031e-16,2.22044604925031e-16,2.51920272108529e-10,0.00103113514227435,2.22044604925031e-16,-563.985097783117,11.6800000000003
"294",2.22044604925031e-16,2.22044604925031e-16,5.28493951097804e-13,2.20921025621775e-06,2.22044604925031e-16,-563.985316681577,11.7699999999995
"295",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.67271896192421e-08,2.22044604925031e-16,-563.98531713738,11.6600000000008
"296",2.22044604925031e-16,2.22044604925031e-16,8.20716788658577e-13,0.000283770927227939,2.22044604925031e-16,-563.985256781091,11.79
"297",2.22044604925031e-16,2.22044604925031e-16,2.81772722940064e-12,3.60816545733256e-05,2.22044604925031e-16,-563.985309475411,11.6500000000005
"298",2.22044604925031e-16,2.22044604925031e-16,1.40344522923338e-13,0.000151664475044942,2.22044604925031e-16,-563.985284885901,11.8100000000004
"299",2.22044604925031e-16,2.22044604925031e-16,7.57717711254723e-13,0.000131317809542614,2.22044604925031e-16,-563.985289214523,11.6900000000005
"300",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.4501413080683e-05,2.22044604925031e-16,-563.985303429298,11.7799999999997
